SK_ID_CURR,TARGET
202646,0.13761896835638548
202649,0.4831545235908879
202653,0.448796922131044
202655,0.5160544766727247
202656,0.4178492567776204
202659,0.6083915164118098
202661,0.427291403140503
202681,0.2531526975541647
202688,0.5006477066828399
202691,0.24255436221067908
202692,0.07709690415515008
202697,0.8758162307379067
202698,0.5550843624304538
202717,0.5239330662463582
202720,0.6736324276928978
202724,0.6331358168328058
202725,0.5387046268378272
202734,0.5972001554029609
202740,0.15261123822437087
202743,0.4203496715082137
202746,0.20786804632292655
202760,0.2448446926655609
202761,0.20171179241553336
202765,0.4691313766856752
202769,0.3445684423684467
202785,0.297785195483749
202793,0.4389051165855345
202796,0.45180733031299836
202805,0.11956684603310141
202816,0.37734516590936734
202823,0.5490832960099291
202825,0.30044849911927357
202829,0.14429062589793923
202830,0.6064334216866373
202848,0.4785029872298485
202861,0.5832954434542974
202862,0.5319995647194952
202863,0.33578843538513103
202879,0.438860285716107
202889,0.22441719492774484
202894,0.8054569553699152
202895,0.298303875632775
202897,0.24449543191839543
202899,0.26761152938798943
202900,0.5663558646136189
202907,0.5251646938743213
202927,0.5840996359955787
202945,0.4816461986546341
202951,0.5443530482219945
202955,0.3191954308065257
202960,0.21941372108118587
202967,0.5349281739299373
202972,0.45870324300972865
202982,0.6260767013599365
202993,0.12778304537692667
202996,0.29758796939068577
202998,0.2939841858051477
203008,0.2307966965160723
203026,0.5688748648109497
203038,0.4624918019799422
203044,0.49904511599914625
203054,0.3866751296965195
203070,0.7915974331323169
203075,0.4309823859209144
203082,0.5152099356981109
203089,0.27930048982468497
203090,0.2277054487293211
203098,0.6932511226609537
203108,0.4896079133790468
203109,0.31581185807008033
203113,0.6403352482354212
203123,0.2902154971233581
203124,0.14097337128034648
203128,0.326317061370591
203129,0.6593054696055248
203131,0.8114045037421802
203142,0.5195954751941884
203154,0.25021045985851254
203175,0.44800454246917065
203176,0.2977003078230026
203183,0.30528415174973383
203185,0.207365577801299
203195,0.6183702537909732
203201,0.42578202981966523
203205,0.4945027800271984
203218,0.4123144703301364
203241,0.415575833538624
203244,0.7439368596267222
203245,0.40110311505053564
203253,0.862237151936364
203259,0.4457346856021772
203264,0.8386168000175097
203276,0.38830960180708307
203283,0.3127672966272033
203286,0.15745868702720237
203288,0.3881574293645044
203290,0.4470020306604167
203298,0.5534090488633598
203300,0.37321657441413325
203312,0.3886927855607395
203318,0.30388839829211656
203331,0.5132033711872441
203337,0.14015122170796118
203339,0.49409506723491636
203344,0.09795307989250626
203348,0.7286043505471597
203349,0.19606578499872596
203350,0.24912547868603616
203358,0.7780281812106352
203366,0.5135206080965973
203371,0.3321867241329544
203377,0.48726242059551617
203399,0.30268146982168237
203402,0.3693473592550259
203407,0.5096698790073682
203410,0.5073604691879031
203421,0.5070920487233376
203428,0.3259870451551516
203431,0.647415148164365
203433,0.6348967407566559
203459,0.2905986741280027
203460,0.7411265828000289
203462,0.4968170740647583
203470,0.28705114188624714
203475,0.5956478662752446
203476,0.16822801259249334
203496,0.3523112575269651
203518,0.32898306768831337
203547,0.26235058920596693
203549,0.28043481704955564
203550,0.2814956571895285
203552,0.11281165906669104
203561,0.5009854641312026
203564,0.5981797092123751
203567,0.31287381448815893
203575,0.4696713545154725
203590,0.4890820729264026
203591,0.22558982940998482
203605,0.5394412749354884
203606,0.33974537314191094
203640,0.517566052959748
203643,0.8144072638985751
203647,0.6759819635111444
203648,0.44936641993485454
203669,0.2682968742002156
203671,0.14934939795535035
203692,0.4756974541421072
203695,0.36935196562267975
203706,0.3014194907645919
203713,0.5967490901675824
203730,0.1521417976408058
203736,0.6070609925650403
203745,0.5866148599211293
203751,0.588482587229758
203753,0.4863640630352517
203755,0.249683005748318
203762,0.6333491696910013
203769,0.3578440354778117
203774,0.5032612917427568
203796,0.3103511015733062
203799,0.17840774592788117
203806,0.396272165408954
203807,0.3685765979888495
203810,0.13452298617815814
203816,0.3969013864222739
203821,0.8910462950394825
203822,0.33525915553814606
203850,0.4460979799726383
203854,0.25529682252485625
203862,0.5800731779351225
203868,0.2176317419246311
203869,0.3429732870951485
203870,0.19242781301855302
203876,0.20952357819285627
203878,0.5563938754083133
203889,0.35329533062562557
203897,0.27005549563349557
203905,0.8278936712650895
203914,0.6814666476221717
203915,0.4180273063488472
203950,0.37792926282020856
203956,0.18931607972261139
203957,0.2879878895601133
203973,0.4431146269752707
203975,0.24338943489398016
203980,0.2619196669969462
203997,0.4167508566099053
204001,0.5300663772244602
204008,0.36054698606300095
204017,0.41368304532427397
204020,0.6196372076016129
204021,0.3438920887133041
204026,0.608301070411224
204027,0.17992036343835918
204043,0.1442746716101278
204047,0.49345178353842917
204055,0.2559040019049316
204059,0.35160145784645847
204060,0.4639312499772946
204061,0.12166748830229766
204073,0.6473797696431929
204076,0.673491878681451
204086,0.3607879641312715
204088,0.3778161931217055
204102,0.5545174451772424
204116,0.6503082079022846
204117,0.5446022349738248
204121,0.3597327450036341
204129,0.2441257798998323
204139,0.7231635616469546
204148,0.2222868855158485
204149,0.2884404887800215
204175,0.2883052546620941
204181,0.54905979470362
204183,0.37116505489812907
204187,0.4976372682744129
204193,0.6316961521158125
204194,0.34527784206186113
204195,0.3775704170676187
204196,0.5936705875847172
204202,0.4734738134575787
204206,0.16748884475989367
204207,0.7719531590044066
204214,0.35020621888119197
204222,0.4888827120080804
204226,0.17299293074778477
204227,0.5055565229641382
204228,0.326570437162376
204231,0.3792739071831118
204232,0.7295099381649134
204235,0.5099421070345299
204237,0.07535175721075836
204239,0.26773139650240796
204242,0.2777237657788646
204254,0.16444936636026913
204255,0.514186037480189
204259,0.18499866877872587
204268,0.20894243861773618
204280,0.11534056752579734
204282,0.612174662396155
204307,0.17571394566306614
204314,0.5898603396942653
204318,0.4299727095858575
204321,0.3451720048677902
204330,0.2635784235504193
204335,0.5250169617947177
204339,0.6438348132700554
204344,0.19913957267457846
204350,0.6685249396579735
204371,0.07268516840602465
204372,0.5838543722284039
204374,0.5666259929299101
204383,0.6469771061888073
204392,0.6627878675979748
204403,0.0837436206291124
204409,0.2527022347254709
204416,0.255198763590071
204417,0.3506518503361941
204437,0.48365342994408744
204440,0.23279959006064974
204445,0.24594998320138192
204446,0.47045852995454873
204449,0.7861976807349988
204468,0.470994953027818
204504,0.44590763755711016
204506,0.2016442291322231
204536,0.4481990675778273
204539,0.6305951430132936
204601,0.29598185790376574
204614,0.3958170335639125
204616,0.608415077242323
204618,0.5568864871442725
204623,0.21241089962430068
204630,0.7501423204379858
204636,0.17259940977687566
204639,0.14934904994141998
204642,0.5385182703292857
204644,0.28284052038178137
204648,0.29084040303392483
204662,0.24434343375283432
204673,0.4070814647132633
204674,0.7999780581642388
204681,0.1273334123749795
204682,0.37287369038585116
204683,0.675542702340579
204689,0.7004569371720516
204690,0.4547028088023245
204707,0.4519237702139215
204728,0.6898143046340073
204736,0.5366771286625578
204740,0.27367469579248294
204749,0.4766502477404027
204756,0.28052003931512354
204771,0.131330166901197
204778,0.23250891731980944
204808,0.3687735393623996
204822,0.6938468173234809
204827,0.36885908682886975
204831,0.5469802242277919
204836,0.3121552339013766
204837,0.12185265590921386
204843,0.3898278011043378
204846,0.2503378016097832
204847,0.24876461641693032
204850,0.2762341556394661
204852,0.23210461754728678
204854,0.27673454082348353
204856,0.5812255737341975
204857,0.578559942167339
204863,0.4283924360346404
204870,0.15437729030637237
204885,0.4053140841843291
204895,0.4185339265975528
204905,0.4549770468468476
204911,0.447569007431963
204927,0.37577820261563183
204929,0.489577144881276
204941,0.543209735045561
204959,0.589840810417247
204962,0.6227781107145779
204965,0.8545857730077495
204970,0.5625992223798565
204971,0.36283899253443735
204972,0.7897201321321496
205000,0.5510233697729255
205011,0.5367739745921987
205013,0.3768009011823042
205014,0.7291119759557884
205019,0.3320590339889112
205043,0.42372300671208046
205045,0.6506703459604163
205054,0.15448946745650421
205066,0.32296312079848677
205069,0.3938601924076677
205070,0.28700200655099184
205071,0.6175014701850651
205073,0.6663117840082
205077,0.4405444574632468
205078,0.44490490706119
205088,0.38095664450790057
205104,0.6224478495662172
205107,0.2747444832595346
205117,0.3494700215920799
205118,0.41548466254283983
205128,0.3771555250823674
205134,0.17072240379214706
205140,0.166078531459281
205141,0.6574126293062559
205142,0.10643918195022785
205153,0.8308460094067606
205158,0.2684058182761863
205169,0.22601679636445104
205170,0.5759235229255532
205183,0.24607311783548722
205184,0.3781599849152064
205197,0.3391750279561552
205199,0.43177991453821746
205204,0.20273332930524743
205208,0.2372074710447927
205209,0.1797172201196989
205210,0.7168953858700491
205216,0.4953683330194044
205219,0.8325231391939305
205222,0.4841104030330829
205225,0.22853220603434404
205235,0.493605370026095
205236,0.6061789049062817
205241,0.2069768518509087
205244,0.39088780100852183
205251,0.37247208418363836
205252,0.5175311407454587
205258,0.3761419534144243
205262,0.43985644292790704
205264,0.20213595096327008
205274,0.8301696150727231
205277,0.5212139618774513
205281,0.2926201285725361
205306,0.3388444733877392
205307,0.7177394778897609
205323,0.4280088130417121
205336,0.7643824746066262
205337,0.6891977661725077
205360,0.33731847440261375
205363,0.19470075987866006
205365,0.3640493055577398
205367,0.6409215518339655
205368,0.18248950288000726
205375,0.21694179006534947
205403,0.33995588639014085
205411,0.5682072478078848
205415,0.5536667922168882
205429,0.5334323313029158
205434,0.4053997513608487
205445,0.23682333198787026
205463,0.45288392005056205
205471,0.39124631325502923
205472,0.7185061902327362
205479,0.6113508106362163
205480,0.35979545581875544
205493,0.8059416983260974
205503,0.6864582778410344
205508,0.2967415455289075
205524,0.3821627791090617
205525,0.2802575840420728
205526,0.27557483948184336
205533,0.35647464636051307
205542,0.22110778161419484
205545,0.260840324683405
205552,0.44981275131642073
205561,0.6470700809430894
205563,0.30093077507573923
205564,0.5092836549702023
205565,0.26966788162341543
205566,0.24199772132112252
205569,0.4181859498086409
205579,0.3929110597860161
205585,0.6659336932869064
205587,0.21433270807461957
205588,0.27393663177602195
205591,0.35429986466866215
205594,0.6588917120488411
205600,0.4204882145965856
205608,0.5336340007712198
205613,0.21329340963622434
205618,0.4398458829098998
205619,0.07819322582700401
205623,0.13984928363932483
205627,0.5915337742168388
205628,0.8156516725404989
205635,0.2560303242563557
205638,0.16638913554697055
205640,0.8356248178136395
205641,0.7386244266995521
205642,0.8033842272414317
205643,0.4043727690285693
205646,0.5865355598551603
205655,0.7049998340218648
205672,0.30417272199673534
205678,0.45191809427692653
205681,0.1927914223881477
205682,0.09999511805785176
205690,0.16059895125485846
205693,0.2842109887370088
205695,0.42984528087211454
205724,0.2470532832069446
205738,0.28282365696417555
205741,0.43417044799720084
205744,0.30307901548288196
205750,0.19183569337292955
205751,0.5540084277988596
205752,0.12880738403550873
205766,0.4107427379458138
205773,0.6552447488043338
205775,0.32606618326000647
205776,0.21032670574802284
205789,0.2748364720392072
205793,0.4505129417082766
205797,0.19718377010249993
205798,0.4128770590333652
205802,0.12790096558096042
205806,0.41921032476064285
205807,0.494089581900339
205815,0.5554739170836208
205819,0.36200753063419755
205821,0.22163231984538684
205822,0.44644980291056185
205831,0.2914574466596649
205832,0.5592971303101478
205836,0.42209913217970435
205843,0.5964719729578445
205862,0.42678695434383807
205863,0.3331785291851911
205866,0.5032206303407889
205873,0.4014204491639516
205877,0.5265268528552961
205879,0.6032195158266226
205880,0.11871791197353633
205886,0.6532899408454248
205898,0.5116139031466795
205903,0.4645242271167767
205907,0.3644214940826803
205908,0.4614601167960288
205909,0.22648535472067627
205930,0.1783814969740441
205931,0.2108676007822816
205932,0.25344972057547044
205951,0.20377781026431394
205957,0.7477808526635067
205960,0.32086995002732027
205987,0.3968771220146786
205994,0.8687871187663548
205995,0.5177096798360217
206006,0.16607346226538855
206007,0.19664871775956722
206013,0.2642370222397154
206020,0.26946280373977666
206030,0.3729059945462618
206035,0.1277603332417283
206038,0.20878150976758253
206039,0.5310261389565198
206061,0.14699575111003066
206066,0.5130362248943671
206068,0.4232297573995718
206071,0.5012495747128091
206076,0.5729595578359316
206077,0.4703141898040189
206091,0.14208824409024123
206097,0.4815279136785859
206101,0.6844371094236062
206145,0.4334651641348123
206147,0.3318766791950829
206163,0.3797813805538376
206171,0.2645150509085717
206173,0.5583571594004884
206174,0.7159359422753159
206197,0.36419249524220454
206198,0.22498248839059445
206209,0.2530711230354449
206211,0.4642081540540245
206213,0.24279499086099354
206246,0.5126893484376348
206252,0.5764902314192223
206253,0.7051463428342809
206254,0.42506706428734214
206257,0.3983565633452738
206270,0.2223027791334973
206283,0.10541796515091661
206290,0.3863768368439418
206291,0.3342218782395271
206292,0.5924077594060132
206307,0.40154505493940684
206315,0.26468316542783293
206319,0.7479628659905067
206324,0.48076169072729935
206326,0.692211699671535
206338,0.33882887866001826
206339,0.1440222189674744
206354,0.16477312988946496
206359,0.2599876109216543
206374,0.4075930245400217
206377,0.32389741138037875
206395,0.5765577660212827
206403,0.16385930963941697
206410,0.5241306642300089
206413,0.5271433121462168
206414,0.2871519253795854
206418,0.7087110318636217
206424,0.4107469650618237
206427,0.18338617357843906
206428,0.2227452804527754
206429,0.39262362816768354
206430,0.2811027313503137
206447,0.159202445841058
206451,0.4933144190315154
206465,0.5219813539838664
206477,0.6424600907316446
206484,0.37348263079932026
206497,0.17461388761800517
206517,0.3342531884942798
206533,0.1581368988715001
206542,0.7496559586692207
206557,0.4286566425712556
206563,0.42057547031610404
206564,0.7869754819593179
206565,0.1830238123831189
206582,0.39447387208089724
206593,0.7986118691543732
206605,0.6131948343584578
206606,0.4556683779769168
206621,0.43485381365838915
206639,0.3599586847960394
206640,0.4161883492091257
206641,0.39286920355672056
206645,0.5392452344348059
206656,0.23099790777832643
206666,0.5459022449591447
206679,0.3405013491150699
206681,0.19335296972774396
206684,0.309445682645354
206686,0.22555504000807758
206687,0.19930911673596027
206697,0.4042053095050766
206700,0.3892132873929369
206702,0.42092646022456487
206703,0.25321726288723484
206708,0.4056796964407179
206710,0.5698778839643784
206721,0.5455471268904087
206723,0.392001408149434
206735,0.4229954228575493
206739,0.33972403105970417
206742,0.2781592342877384
206744,0.5503276167456459
206747,0.6820493770673492
206752,0.2234940804914205
206774,0.6393128701808084
206776,0.5103699938877283
206792,0.2426013162620801
206799,0.700772558411806
206805,0.29172858906165117
206806,0.7668279624837036
206809,0.527198898816139
206812,0.7302893129984792
206814,0.22931777604201026
206830,0.24188572468291164
206831,0.3542613980117102
206878,0.8332329389360962
206905,0.180975156526837
206908,0.5011063422709322
206910,0.5277278918683304
206917,0.28338043741292623
206920,0.5140130664295612
206927,0.3744692033718888
206933,0.1979609737250037
206945,0.3065914640436197
206968,0.450111415873067
206987,0.3290923053431425
206989,0.22589609065347552
207017,0.7452187952233583
207027,0.21556451141080177
207029,0.6034034973448139
207030,0.7115178191199691
207035,0.40075547258652533
207040,0.5402232809706001
207043,0.7816596608908102
207054,0.5198953219041414
207055,0.1746825196534419
207059,0.3053892755510528
207060,0.31983516903010184
207062,0.2852747967614757
207071,0.6224433568717054
207073,0.4007203252398491
207079,0.18167136090482353
207100,0.5189475498179159
207107,0.3872981123645217
207129,0.3442489925868467
207132,0.3060867060892612
207139,0.7943522543060074
207148,0.5595178444240463
207153,0.21986064116165452
207163,0.5905800478260333
207164,0.4642351277782546
207168,0.3013892463806051
207171,0.10758921487265119
207173,0.7154061687824832
207174,0.14523856886062333
207181,0.4545124813424157
207182,0.1935599668362666
207198,0.3664891170788146
207201,0.2913744500754423
207213,0.5140176380001359
207234,0.5519104290094381
207238,0.3408302866691248
207256,0.39712757974185503
207257,0.5644300928837257
207264,0.5059037130224352
207268,0.9112183305906336
207275,0.31120611185392116
207291,0.3845889324651023
207296,0.4260183277182199
207304,0.7597528156630082
207308,0.33389925247660857
207314,0.3155911596235675
207324,0.6928735309877057
207332,0.317067089199052
207333,0.45823625332829276
207339,0.49059949039577383
207349,0.17287250059254317
207351,0.40367159890776705
207359,0.5896169569065093
207361,0.24501365827787652
207365,0.3700970739129143
207369,0.21957781586392505
207372,0.5575353503716081
207377,0.3436744694332913
207380,0.16753052104609012
207394,0.3085263485332735
207412,0.5201043060894252
207423,0.44905202654622417
207426,0.2654426515118828
207427,0.747971381363297
207428,0.32661039939378644
207430,0.5789902703580505
207437,0.30186374006316197
207440,0.25735682318021935
207455,0.17531342354906962
207456,0.2483479897738139
207471,0.5587217042466227
207476,0.20641889118842774
207483,0.11789655741885689
207497,0.31811584130442266
207506,0.32102875752566196
207515,0.4010175435509277
207529,0.5603213270857498
207533,0.26906603510588517
207534,0.34610609965657707
207541,0.6717962454954458
207560,0.485715684346473
207561,0.6616891160312351
207570,0.28163184085102
207600,0.5016136062564047
207630,0.4783026175989201
207633,0.7844405048237861
207634,0.1680042897393524
207635,0.25609976957996855
207660,0.24148868112296576
207682,0.19648282481057566
207684,0.186532134163684
207687,0.6070277945257434
207706,0.656251275268195
207708,0.48663118395742483
207713,0.4866722977720963
207714,0.23652732729626785
207718,0.2577751429764761
207721,0.27982576743791143
207724,0.296967100551039
207727,0.24470682800880983
207731,0.23153643774519894
207732,0.4219890552441274
207734,0.5566677351127581
207739,0.26351675601341623
207744,0.420107824024205
207787,0.5294314940664172
207792,0.34497974934593983
207801,0.19038501791056217
207811,0.4678653116294266
207817,0.5823534415933236
207818,0.6211030378054873
207819,0.2074827313184709
207830,0.5667764015999357
207834,0.585069045441152
207841,0.4890965009491408
207844,0.5609445651485965
207849,0.49537318046702206
207856,0.2426770646876447
207865,0.22141090398042218
207867,0.46724922189657336
207873,0.6951579976187898
207882,0.5387503421727599
207887,0.23994847501701816
207888,0.48435811419420205
207889,0.09248762809116598
207907,0.11996110116297479
207921,0.662190510843381
207922,0.1913388492406069
207928,0.7427324746181603
207930,0.6906643679955662
207940,0.27344921146326145
207941,0.4839369918900457
207956,0.41407986171298283
207960,0.23218024825136338
207961,0.6262976928009458
207968,0.4461916137527878
207971,0.32142229158126623
207972,0.330567017338293
207975,0.5040152227905286
207976,0.4731039369815632
207979,0.8485906889001403
207997,0.6194234549810671
207999,0.6748858216730662
208008,0.3714739515811113
208027,0.7382374168475998
208030,0.20077733072689588
208033,0.6467688535837309
208035,0.5729719147433883
208040,0.29387548943966163
208052,0.6060192177398726
208067,0.2456706008934595
208090,0.24391447579997358
208100,0.30223982027673285
208102,0.2877151908485533
208110,0.325211082901811
208117,0.4131383254092125
208119,0.5856783215735076
208123,0.7127020844348764
208127,0.8118606193049033
208136,0.30441060346314625
208139,0.05521181881251843
208140,0.32468387470832194
208144,0.41943580112000345
208149,0.21270138841261102
208156,0.534266968923679
208166,0.7134505920432456
208168,0.4688873787008788
208170,0.6397948514112345
208172,0.6278299852086497
208178,0.268671082139955
208193,0.521088664625052
208195,0.1451338322139079
208211,0.2425447736173816
208213,0.28063740973635953
208229,0.5155206348730201
208231,0.531088708347048
208235,0.22546668807746373
208238,0.6577256894060912
208240,0.5712668818245412
208249,0.15023509695424714
208262,0.40735651568342235
208263,0.593344855354308
208270,0.22018476223605335
208288,0.16585728126827187
208292,0.5624159796944059
208302,0.2646600499741166
208303,0.5831766544024569
208312,0.1566083861389804
208317,0.3775600201186768
208322,0.41429569326992827
208331,0.30536300027386953
208336,0.23219540508811712
208337,0.4537624765770032
208339,0.5171514214123859
208346,0.6708211498720282
208353,0.4113444209022808
208358,0.2773141824613057
208359,0.5929836982878895
208360,0.1263869573744056
208370,0.5161131605863759
208373,0.1814706417261703
208390,0.27186480000638685
208391,0.4159527050415246
208394,0.5793410907639582
208396,0.32138176285673814
208397,0.2240366085560985
208398,0.7195104132954083
208400,0.2507134836014285
208410,0.37174015216639456
208420,0.3916142751873635
208421,0.6992950436775488
208431,0.7110084507918706
208450,0.5366173228092136
208451,0.7659955679514266
208455,0.5369013894734794
208478,0.5987952341287895
208479,0.29215089670565064
208482,0.5539632695871324
208502,0.856630601363036
208516,0.30862450523793733
208518,0.28020228735463254
208534,0.37642641295465323
208550,0.42939677370382867
208551,0.1624004077750542
208566,0.6113700924658995
208567,0.321271366607942
208575,0.529818862340457
208576,0.2332190701326024
208588,0.3622579147263118
208590,0.6473286074761951
208595,0.3789358336141082
208619,0.4013628321741058
208620,0.3225260576794217
208627,0.6818749750532509
208629,0.4064876783000681
208642,0.4566414056489678
208645,0.19703649863025802
208661,0.3024239391089387
208662,0.07035453264566802
208679,0.18574621559468332
208681,0.21881103651806122
208689,0.7182775860150036
208696,0.22065425078689543
208701,0.4389539191257054
208707,0.6364038122335063
208719,0.37605606901290545
208720,0.6499472590531307
208730,0.474306118394075
208748,0.33584515949461663
208753,0.45777501685658584
208755,0.39091126618670435
208769,0.39152255269217173
208775,0.47627337508164397
208785,0.2564508978548837
208796,0.5316450692483735
208806,0.4706253487664103
208815,0.5648902227748032
208830,0.45401767478503285
208833,0.43084825984117636
208837,0.23821707574285556
208842,0.2889436817426476
208860,0.1706496287784246
208874,0.36430417149442196
208886,0.4811185582685265
208897,0.27011412771359705
208898,0.665224119648073
208905,0.7003497953007284
208907,0.2108307225031028
208924,0.6850015262135729
208925,0.5601771124005928
208933,0.3100130914483772
208941,0.5461222182081696
208948,0.20915866054067841
208960,0.2746335491364965
208962,0.4070504797816886
208963,0.3474395243691845
208965,0.3031727698600973
208973,0.3417729290020611
208974,0.5452970522712972
208986,0.2821069224673374
208992,0.4070229810450194
208995,0.7971578423448297
209001,0.34128326348378457
209006,0.5017154696787637
209012,0.305987544159735
209022,0.36643727178931457
209055,0.6913316334271516
209056,0.4975665639829456
209057,0.34066938849146816
209060,0.5857349741911806
209067,0.26869273112537345
209071,0.48616772527588753
209078,0.19684053903108883
209080,0.37482020447987796
209094,0.2421814464828751
209097,0.28170866595105376
209098,0.5430024342267817
209101,0.2176304994097569
209108,0.19127355866927576
209109,0.3424404012127181
209111,0.14112036967569402
209116,0.7616824822434751
209117,0.9090595594065474
209121,0.18169124528831368
209126,0.24468011899622238
209127,0.4171622304859333
209141,0.17392308813690308
209142,0.6614355622461405
209159,0.25827051273037577
209164,0.6027549235403871
209168,0.8853299572203277
209177,0.4938597558517516
209197,0.3804572846748062
209202,0.6653717531964318
209209,0.1889275110830937
209211,0.5554406566340432
209233,0.2958543949454394
209234,0.3382534728976887
209253,0.4910927340410223
209260,0.3292746571762004
209263,0.35399586682336187
209268,0.28076345369755895
209275,0.49719519997831324
209288,0.35783217527626665
209298,0.6054946712799012
209305,0.34126442585718486
209326,0.6519387621441318
209340,0.49107433387376853
209352,0.5037957955479304
209362,0.39812516177750934
209367,0.5566316561782086
209369,0.47664951880232975
209377,0.44025165132076177
209387,0.3538730964775941
209392,0.5190052931460442
209393,0.2426369064443316
209420,0.12467813084681678
209423,0.4572958952132326
209457,0.6101249747863767
209458,0.5347353879127409
209470,0.58463561067897
209479,0.6045063080137996
209483,0.7495552411849629
209488,0.8720091111441085
209489,0.3618393113971743
209497,0.30378771942966487
209504,0.2517919593085727
209510,0.6180534358998194
209513,0.23625177874061212
209547,0.19035881583061037
209549,0.3503664002346978
209556,0.29554513772826213
209561,0.6651442491623898
209565,0.6502130033652657
209591,0.6933405436829552
209595,0.5036780500288742
209596,0.7050736355227305
209608,0.4594459496889977
209628,0.42252734649124146
209643,0.604553254781178
209645,0.326057802275998
209651,0.46486358618810664
209659,0.5540348181658906
209660,0.30821863232899077
209661,0.7220072894074687
209665,0.522778293752404
209682,0.24553760718119935
209687,0.6021868454574326
209689,0.6736022086245423
209699,0.362631553188196
209705,0.5084323625787167
209707,0.17329231329330713
209713,0.24813313205021859
209717,0.31479470228927553
209718,0.5997360813661404
209723,0.7073101059648208
209727,0.20299728357247857
209729,0.23060801663913405
209739,0.3492565569007225
209741,0.617953080953422
209744,0.8955615091127832
209748,0.5798468780017607
209749,0.3256948402075266
209758,0.22881350157827446
209761,0.341612253939001
209764,0.732607460398869
209772,0.2537801652753253
209773,0.5351193984338637
209794,0.37289885108860005
209795,0.4731025258902873
209814,0.22507082874562548
209828,0.6097934767612015
209838,0.4763342625154181
209839,0.5019654029911196
209845,0.5011939393146531
209855,0.36022395870056556
209862,0.23970987041083783
209869,0.25520375597478495
209872,0.3034251694471629
209879,0.486194810587516
209881,0.45359793208895843
209882,0.7788370975663906
209893,0.825409087013032
209913,0.42794174329935214
209918,0.44613575482474127
209920,0.5926029313604578
209921,0.4129433707196291
209929,0.649068046645728
209943,0.40933619317439307
209957,0.3576839259711827
209960,0.4345133579562683
209962,0.32147536131210136
209969,0.32819163374985383
209980,0.5071596621876375
209986,0.17845610900648623
209989,0.5373499795803062
209990,0.2931358345465028
209991,0.3011670765648987
210007,0.3947077038959421
210016,0.29623318724918546
210018,0.2820838790940953
210019,0.3841407810093012
210020,0.2575651552156093
210036,0.15775354809587105
210050,0.40602213787259045
210080,0.29487312763647666
210084,0.3063081436839191
210089,0.44776368535491473
210104,0.5402829101436267
210129,0.2324866183951134
210135,0.29004003679109425
210137,0.7749400157072542
210140,0.6398438968252516
210145,0.11738227929863122
210146,0.4595152906507984
210147,0.2783671686009436
210152,0.19915203662047
210157,0.29500142661187034
210158,0.6312678248675406
210164,0.3592367724058705
210170,0.3530137047992163
210171,0.2553899031831527
210173,0.7657457075598849
210174,0.5904313318794555
210176,0.4040736028568017
210190,0.3261482931264667
210191,0.6824896072445973
210195,0.6994462028281806
210196,0.2188558951281167
210201,0.1847148827858239
210211,0.5286906560795385
210231,0.38816227710741336
210239,0.5254329216271837
210241,0.27136692141527563
210242,0.1288387577857704
210255,0.6122949671485136
210278,0.4099312492864197
210283,0.10433042439906436
210284,0.5598308420753463
210304,0.2893810374004977
210307,0.5718753761597375
210330,0.40461022267461627
210332,0.33144167403822494
210350,0.8721489093015546
210379,0.20637478190874242
